customer_id,customer_name,email,phone_number,account_number,date_of_birth,gender,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST_e5ceb840b38e41c5b27ec020903b6900,Sergio Thomas,bryantalan@example.com,7481893016368,GB45IENH36189135596572,1977-02-09,Other,Savings,2025-04-20,417,Cameroon,Mexico,Claytonville,"147 Lopez Turnpike Apt. 802, Lifort, AR 78390",Horticultural consultant,107241.41,Verified,Low,False,0,2025-04-20 17:09:33.666349,2026-06-02 17:09:33.666349
CUST_302e683b7845409dbe351d6fe895612f,Jeffery Gregory,johnsrichard@example.com,8146049912936,GB89GYEE80297980134720,1983-11-16,Other,Business,2024-11-26,562,Jordan,Liechtenstein,New Jessica,"1965 Scott Loaf Suite 039, South Kevin, PA 11749",Human resources officer,71970.89,Verified,Low,False,0,2024-11-26 17:09:33.667312,2026-05-13 17:09:33.667312
CUST_030397fb8a524db4b1c76dfb6e7c12a0,Cynthia Best,lori53@example.org,3601467151188,GB15QRWF70322489136043,1976-01-03,Other,Premium,2023-05-30,1108,Ethiopia,Guatemala,Shanefurt,"408 Ashley Curve, Riverahaven, WY 36424","Scientist, research (life sciences)",180438.38,Verified,Low,False,0,2023-05-30 17:09:33.668323,2026-05-26 17:09:33.668323
CUST_c9720538d57248d8b402727551f2aad3,Jacob Turner PhD,melissamarshall@example.org,9246759579633,GB45PDWC93517087165081,1977-04-10,Other,Premium,2022-10-11,1339,Australia,Costa Rica,Fosterborough,"81694 Allen Squares Suite 554, Lake Cynthia, SD 61376",Contracting civil engineer,197645.23,Failed,Low,False,0,2022-10-11 17:09:33.668323,2026-05-15 17:09:33.668323
CUST_249772db9709486ea2bad7b1d739437b,Sean Reed,latoyahuff@example.net,9201482923792,GB86LVSX96865066011655,1981-03-30,Female,Savings,2023-10-22,963,Vietnam,Wallis and Futuna,Gomezland,"55581 Emily Spur, South Ricardotown, MI 55996",Radio broadcast assistant,238422.98,Failed,Low,False,0,2023-10-22 17:09:33.668323,2026-06-06 17:09:33.668323
CUST_25ed27969ecd45eeb8b05bb855914560,Charlene Garcia,ismith@example.com,8006399378236,GB32SWDA99787219163091,1974-11-04,Female,Business,2025-07-10,336,Greenland,Bermuda,Stephenstown,"15357 Andrew Fords Suite 871, Escobarburgh, AL 07396",Make,99791.95,Verified,Low,False,0,2025-07-10 17:09:33.669871,2026-05-31 17:09:33.669871
CUST_47a7b4267c31464eb8c05fce8ef11c6b,Holly Delgado,bradyshannon@example.net,0529942325543,GB36UGIT23212430258330,1960-04-12,Other,Savings,2024-03-23,810,Iran,Norfolk Island,East Derekfort,"PSC 9047, Box 4473, APO AE 79810",Scientific laboratory technician,138052.66,Verified,Low,False,0,2024-03-23 17:09:33.670486,2026-06-04 17:09:33.670486
CUST_a5be0e31597e4b41b3072c9eca64bc5e,Andre Harmon,aguirremary@example.com,6784533433578,GB78JHOB11803361363750,1974-02-17,Male,Savings,2022-04-22,1511,Angola,Germany,East Johnstad,"3784 Becker Mission, South Lisa, GA 46532",Financial adviser,138916.86,Verified,Low,False,0,2022-04-22 17:09:33.670486,2026-06-06 17:09:33.670486
CUST_301738333bfa412886ecdb6f03705d16,Matthew Martinez,amueller@example.org,3226992728702,GB84FTJX00975110293940,1984-07-21,Other,Premium,2021-07-19,1788,Slovakia (Slovak Republic),Somalia,Bellmouth,"645 Katherine Mills Apt. 303, New Dustin, OH 38751",Hydrogeologist,149666.97,Failed,Low,False,0,2021-07-19 17:09:33.671529,2026-05-31 17:09:33.671529
CUST_a3f2df9d03a34283bbb786b4af7f62e8,Ashley Gardner,jeffdavis@example.org,0004295603029,GB28GVAS58720207520025,1969-10-01,Other,Savings,2022-12-01,1288,India,Nepal,North William,"231 Allen Neck Suite 437, North Michael, MI 81222",Personnel officer,56512.61,Pending,Low,False,0,2022-12-01 17:09:33.671529,2026-05-31 17:09:33.671529
CUST_fd9996986e474ad4a5323ad058ea4437,Jennifer Smith,oreyes@example.net,5273976748813,GB77SDIE03756941431401,1961-05-28,Male,Checking,2022-07-25,1417,Namibia,Marshall Islands,Haleport,"37189 Barron Terrace Apt. 840, Robertbury, NY 01562","Education officer, museum",230024.23,Verified,Low,False,0,2022-07-25 17:09:33.672530,2026-05-27 17:09:33.672530
CUST_7bb41edc3cfe400e95aed7bb7431889c,Brittany Hernandez,williamsjustin@example.org,4851559648703,GB61EDQO03950888842359,1963-06-25,Male,Business,2026-01-28,134,Algeria,Burkina Faso,South Barbaraton,"PSC 8135, Box 6362, APO AE 35932",Holiday representative,206120.91,Pending,Medium,False,0,2026-01-28 17:09:33.672530,2026-05-23 17:09:33.672530
CUST_3d199e3f87df455b83da464895570cb2,Tina Cook,qmartinez@example.com,2355172748479,GB67VFOB59944617353606,1993-07-05,Prefer not to say,Business,2025-02-13,483,Macao,France,Vernontown,"0912 Johnson Roads Suite 007, North Anthonyport, NY 07447",Dance movement psychotherapist,211842.17,Verified,Medium,False,0,2025-02-13 17:09:33.673535,2026-05-30 17:09:33.673535
CUST_b5355cde1c784d65a698f18b4aeae0d8,Howard Webster,zhart@example.net,0881484894654,GB03CWCF42296069138217,1993-11-20,Prefer not to say,Business,2023-02-03,1224,Cayman Islands,Saint Vincent and the Grenadines,Madelineland,"8239 Webb Meadows Suite 659, Gailside, MO 29880","Production assistant, television",89039.86,Verified,Medium,False,0,2023-02-03 17:09:33.673535,2026-06-07 17:09:33.673535
CUST_cd155d31e325448f9fe68ff1b2427e35,Martin Moreno,brittany71@example.org,2481870633787,GB29IOEW67326813615936,1966-06-09,Other,Business,2026-03-06,97,Australia,Liberia,Andersonburgh,"USNS Herring, FPO AP 04286",Race relations officer,156407.49,Verified,Medium,False,0,2026-03-06 17:09:33.674693,2026-06-05 17:09:33.674693
CUST_d9667e72fd534ce5b2dd77982c5de11e,Laurie Beasley,rwhite@example.org,2459123141421,GB31ZLQE54514343825008,2008-06-05,Female,Checking,2024-01-21,872,Saint Lucia,Hong Kong,North Michael,"159 Walton River Apt. 834, Edwinbury, MI 18255",Probation officer,49874.89,Verified,Low,False,0,2024-01-21 17:09:33.674693,2026-06-08 17:09:33.674693
CUST_5153dd2b14a44567ab4b2bfb1497035a,Jeremy Holland,hillmarisa@example.com,2369170324223,GB30JCOU79211700524596,1946-05-08,Female,Premium,2021-12-15,1639,Nigeria,Anguilla,East Karenville,"840 Sean Bypass, Jamesland, MI 22789",Commercial horticulturist,125504.11,Verified,Low,False,0,2021-12-15 17:09:33.675693,2026-06-10 17:09:33.675693
CUST_ad87c780d49d4ebe85f9d5605eba48bc,Lisa Fischer,hmartinez@example.com,5615636886465,GB55UAJY56960628536749,1957-01-09,Female,Checking,2022-03-24,1540,Monaco,Norfolk Island,New Whitneyfort,"Unit 1363 Box 5431, DPO AE 32434",Commercial/residential surveyor,89294.94,Verified,Low,False,0,2022-03-24 17:09:33.675693,2026-06-03 17:09:33.675693
CUST_2b81fe74225242ac935f10b281e68204,Melissa Burns,kimkristy@example.com,7839904979103,GB76BXGH79916185029767,1949-01-02,Prefer not to say,Savings,2022-03-23,1541,Slovakia (Slovak Republic),Japan,Justintown,"577 Bridges Run, West Suzannefurt, OR 97616","Designer, exhibition/display",186550.91,Verified,Medium,False,0,2022-03-23 17:09:33.676658,2026-05-24 17:09:33.676658
CUST_2e5e074a5f8a48349469861514b35f90,Gregory Moore,flewis@example.com,8851744441388,GB70EKRU23552637338061,1979-02-23,Other,Savings,2024-10-09,610,Lesotho,Niger,West Melissaborough,"06310 Hahn Roads, Anthonyfurt, DE 33955","Accountant, chartered management",129789.14,Verified,Low,False,0,2024-10-09 17:09:33.676658,2026-05-26 17:09:33.676658
CUST_eae943415e3044cab789bb7a425dd171,Katie Rodriguez,ecarlson@example.org,8210920091149,GB04XQTE16850989479398,2002-05-29,Prefer not to say,Checking,2023-09-04,1011,Norway,Cyprus,Starkview,"PSC 9061, Box 0960, APO AE 31167","Scientist, product/process development",229951.6,Pending,Low,False,0,2023-09-04 17:09:33.676658,2026-05-19 17:09:33.676658
CUST_4dcd861216a14d11ba9d68e7aaa41be3,Pamela Vega,angelamann@example.org,5375572705925,GB98AUCR87206965776778,2007-08-09,Male,Business,2022-10-05,1345,Slovenia,Madagascar,Martineztown,"397 Aaron Canyon Suite 632, Ronaldshire, ND 49777",Manufacturing systems engineer,49555.55,Verified,Low,False,0,2022-10-05 17:09:33.678201,2026-05-17 17:09:33.678201
CUST_16ae7d14d1aa4c91ad6f5a3967038712,Tom Willis,richardbond@example.net,6197500381404,GB67GRRA15315005835348,1967-04-10,Other,Business,2025-03-05,463,Palau,Uganda,Kristimouth,"1784 Nicole Way, Priceville, WI 68882","Engineer, civil (consulting)",157295.94,Failed,Low,False,0,2025-03-05 17:09:33.678201,2026-05-30 17:09:33.678201
CUST_13fddb37b8f44842a13343d4348b4bc6,Karen Duncan,sheppardpatrick@example.com,5246936042599,GB11AIXZ01939589818432,1964-06-16,Male,Checking,2023-01-11,1247,Suriname,Gambia,Tylerport,"259 Mccoy Estate Apt. 869, Douglasbury, VI 97260",Retail banker,223685.27,Verified,Low,False,0,2023-01-11 17:09:33.679758,2026-05-30 17:09:33.679758
CUST_854eb1cce6e3407491374f7010a03a92,Anthony Moore,wtran@example.org,0073590132570,GB80UYJJ14822430259588,1983-06-01,Male,Business,2022-10-21,1329,Haiti,Turkmenistan,Rachelborough,"742 Smith Knolls, Bradleyfurt, GA 49615",Theatre director,230354.78,Verified,Low,False,0,2022-10-21 17:09:33.679758,2026-05-26 17:09:33.679758
CUST_37cfed00e3874b84bb96603edfa1185a,Michael Hubbard,meganstewart@example.net,9569172070367,GB64TRZQ93736301527737,1964-09-11,Female,Premium,2022-05-16,1487,Saint Barthelemy,Mauritius,North Amandaview,"2918 Roberts Port, North Melissaburgh, MA 42641","Scientist, clinical (histocompatibility and immunogenetics)",120142.14,Verified,Low,False,0,2022-05-16 17:09:33.680801,2026-05-21 17:09:33.680801
CUST_a98b2ee898ca410d8755d65e39f0cb64,Erica Ford,mercerandrew@example.org,3735405334016,GB75IZVO85060933719865,1979-11-10,Female,Premium,2025-04-29,408,Uruguay,Ghana,North Davidland,"5481 Glenn Valleys Apt. 061, Georgemouth, VI 04398",Cartographer,91551.18,Pending,Low,False,0,2025-04-29 17:09:33.680801,2026-06-02 17:09:33.680801
CUST_4dd0859a6cc54cc6b825a0dd875f5d68,Lance Dixon,belliott@example.com,0062250177591,GB83OVJZ89092393604470,1977-01-08,Prefer not to say,Checking,2022-02-10,1582,Saint Kitts and Nevis,Sao Tome and Principe,South Ryanstad,"2739 Tammy Street Apt. 259, East Ruth, CO 68055","Therapist, sports",57614.86,Failed,Low,False,0,2022-02-10 17:09:33.680801,2026-05-27 17:09:33.680801
CUST_62879fd095764ea9a690daf7a5ed18f5,Adam Reynolds,francescohen@example.com,1696137034084,GB21TPQK31502743939191,1991-12-19,Other,Savings,2025-12-30,163,Saint Vincent and the Grenadines,Hong Kong,Joshuashire,"2095 Joan Park, Vincentfurt, AR 59380","Designer, graphic",170849.78,Pending,Low,False,0,2025-12-30 17:09:33.682248,2026-06-05 17:09:33.682248
CUST_bf5e636bf6ce4de79eb35b6e34d38698,Scott Larson,danawade@example.org,2068220538452,GB74RDGI97857523266103,1982-11-13,Prefer not to say,Business,2024-06-13,728,Cape Verde,Bouvet Island (Bouvetoya),New Roberttown,"255 John Port, Nicholsonport, HI 87730",Orthoptist,22665.39,Pending,Low,False,0,2024-06-13 17:09:33.683283,2026-05-17 17:09:33.683283
CUST_f31b2bf96b994f5f950b748d9e394b9a,Kathleen Henry,ssmith@example.com,2155527421691,GB89SLYP59419045490654,1994-05-11,Prefer not to say,Premium,2023-11-30,924,Tonga,Luxembourg,New Dylan,"6118 Salas Vista Apt. 749, North Robertside, AZ 20540",Amenity horticulturist,190674.95,Verified,Medium,False,0,2023-11-30 17:09:33.683283,2026-05-16 17:09:33.683283
CUST_e835b52a75ce40e891dcc04b813faf72,Jacob Mccullough,udalton@example.org,6359244450765,GB76JOQQ91559398977514,1954-07-08,Prefer not to say,Premium,2023-01-20,1238,Ghana,Vanuatu,South Juliaberg,"37360 Daniel Islands, East Gregory, DC 82201",Clinical embryologist,199630.81,Verified,Medium,False,0,2023-01-20 17:09:33.683283,2026-05-30 17:09:33.683283
CUST_2e590bce63594bdcbdf005eadf5128e6,Taylor Baker,freemanjason@example.net,3843071846609,GB98AHWK14903331393605,1992-11-30,Female,Business,2023-11-22,932,Lebanon,Cameroon,Lake Shannonland,"6238 Howard Curve Suite 301, Huffmanhaven, AR 25262",Animal nutritionist,142293.67,Pending,Medium,False,0,2023-11-22 17:09:33.684789,2026-06-08 17:09:33.684789
CUST_57eb767fffd946e29c72c7e4276ee427,Roberta Juarez,eric34@example.org,4755156983229,GB11SCWZ81280919177019,2002-11-01,Other,Premium,2023-04-09,1159,Portugal,Malta,Port Tony,"9567 Blevins Points, Montoyachester, DE 20762",Catering manager,65451.0,Failed,Medium,False,0,2023-04-09 17:09:33.685454,2026-05-14 17:09:33.685454
CUST_e365b8e921014d36b7e6d7d394dcd1bb,Noah Campbell DDS,daniel65@example.com,3759824813281,GB36QAZD29558445735264,1947-10-26,Male,Business,2025-04-09,428,Spain,Kiribati,Lake Jenniferport,"10465 Tyrone Centers, Michaelview, MD 37177","Engineer, mining",84794.21,Verified,Low,False,0,2025-04-09 17:09:33.686052,2026-05-27 17:09:33.686052
CUST_79b54866bf0746adbc9d869e3e739489,Laura Young,robertgarcia@example.net,7299263370095,GB95DCGV91222761584251,1951-05-15,Other,Premium,2022-01-04,1619,United States of America,Venezuela,Steeleburgh,"583 Sonya Throughway, East Cindy, MI 64845",Agricultural engineer,117911.58,Verified,Low,False,0,2022-01-04 17:09:33.687059,2026-05-24 17:09:33.687059
CUST_86569e21286b4761a0d3fa955a3efa12,Stephen Dean,danielmichelle@example.org,8543627481873,GB25DPXR52976428468519,1955-11-10,Other,Premium,2023-02-20,1207,Iraq,Bahrain,Vaughnstad,"274 Diane Causeway Apt. 391, Martinezberg, NY 11252",Clinical cytogeneticist,115923.85,Pending,Low,False,0,2023-02-20 17:09:33.688062,2026-06-01 17:09:33.688062
CUST_b1d0474f5c0645f2aaaec2c8ddef9fb2,Katherine Evans,jennifer78@example.net,3748052170207,GB11HSPY01631629581077,1953-01-20,Male,Premium,2022-05-05,1498,Mozambique,Indonesia,Hamiltonview,"0648 Russo Springs Suite 442, Matthewview, VA 81321","Runner, broadcasting/film/video",188337.99,Failed,Medium,False,0,2022-05-05 17:09:33.689104,2026-05-29 17:09:33.689104
CUST_aae2e15f23094977ab42bf0f09fddd71,Samuel Walker,vhansen@example.com,1265276673155,GB42FKIC78321126818685,1947-01-25,Male,Savings,2025-10-15,239,Tanzania,India,West Mark,"USNV Butler, FPO AP 77813",Regulatory affairs officer,48992.56,Verified,Medium,False,0,2025-10-15 17:09:33.689649,2026-05-26 17:09:33.689649
CUST_ae833ed849a14e71bc1eac4e8ceab682,Dylan Delgado,vwagner@example.net,6342423592887,GB78AAKE51362725861821,1949-11-16,Other,Premium,2025-07-25,321,Niue,Equatorial Guinea,Lake Amyhaven,"1547 Laurie Cliff, Crosbyfort, MN 60107","Engineer, agricultural",243526.14,Failed,Low,False,0,2025-07-25 17:09:33.690192,2026-05-12 17:09:33.690192
CUST_1be5c63ef92a411697138b3459268b9f,Cathy Johnson,pdavis@example.net,6895297480233,GB12ULFH58459638384607,1965-01-25,Prefer not to say,Savings,2023-06-29,1078,Myanmar,Barbados,Adkinshaven,"5613 Mullins Center Suite 751, West Jackberg, MD 73439",Gaffer,37603.31,Verified,Low,False,0,2023-06-29 17:09:33.691197,2026-06-06 17:09:33.691197
CUST_8e48a39f13c540edba2d062bd01d8455,Travis Perkins,johnlloyd@example.com,7685384994084,GB13XOOE79728092771400,2003-11-23,Male,Business,2024-10-14,605,Poland,Finland,Leblancton,"3618 Cole Junctions, West Norma, GA 15496",Newspaper journalist,137905.42,Verified,Low,False,0,2024-10-14 17:09:33.692701,2026-05-12 17:09:33.692701
CUST_ea11a061e58643a2bdd6928b0c7712eb,Mariah Schwartz,rodriguezzachary@example.net,9548521121594,GB57ZNHG38179842769017,1977-03-26,Other,Business,2023-12-05,919,Anguilla,Tuvalu,Howellton,"37019 Nicholas Rapids Suite 514, South John, HI 75004",Museum/gallery curator,112170.11,Verified,Medium,False,0,2023-12-05 17:09:33.694259,2026-06-02 17:09:33.694259
CUST_b562305c7d064fe79a4eff4770e967ed,Eric Peterson,chapmankimberly@example.org,7125840476083,GB44ZXAO35460079740768,1969-04-17,Male,Business,2026-04-21,51,Senegal,Hong Kong,Jonathanberg,"334 Bradley Inlet Suite 800, East Stephanie, TN 80773",Probation officer,241986.81,Verified,Medium,False,0,2026-04-21 17:09:33.695005,2026-06-02 17:09:33.695005
CUST_18db7d95808c4698a588c48b08c3b955,Jack Jones,xroach@example.net,9627423341283,GB60JHUP03752696857539,1949-11-08,Female,Savings,2025-01-10,517,Hong Kong,Norway,East Christyfurt,"27661 Chung Road, Alexandraville, NH 20378",Database administrator,106074.37,Pending,Low,False,0,2025-01-10 17:09:33.695005,2026-05-17 17:09:33.695005
CUST_78a46e936d1b4b5e9df688c5c71367d4,Robert Castillo,callahankristen@example.org,6063981808554,GB61FBYM09939600789493,1968-06-27,Other,Checking,2024-04-25,777,Seychelles,Albania,Garciafort,"207 Jones Garden, Anitachester, MA 59584","Therapist, art",83676.38,Verified,Medium,False,0,2024-04-25 17:09:33.696015,2026-05-29 17:09:33.696015
CUST_2be5e63c729042eb80d01d1581004af9,Kristin Smith,brucemartin@example.org,7328159543124,GB04UNPI00940437814119,1970-12-02,Other,Premium,2025-01-01,526,Marshall Islands,Lao People's Democratic Republic,South Patricia,"340 Spence Common Apt. 005, Lopezshire, MN 27508","Embryologist, clinical",21161.74,Verified,Low,False,0,2025-01-01 17:09:33.697010,2026-05-16 17:09:33.697010
CUST_5a54149c495d4639bb489e96bf31a927,Ashley Jackson,loriortiz@example.org,2996817548144,GB09EUWH35215602324746,2007-10-11,Female,Premium,2025-04-14,423,Malta,Western Sahara,Wallerberg,"USS Pierce, FPO AA 97062",Building surveyor,81422.25,Failed,Medium,False,0,2025-04-14 17:09:33.697010,2026-05-31 17:09:33.697010
CUST_c3b46b7e89be40499318d4392e97622f,Daniel Bell,mbarron@example.com,8784178679393,GB18NTHS49957202035210,1966-01-06,Female,Savings,2023-05-25,1113,Mauritius,United States Minor Outlying Islands,North Mariahview,"USS Sanchez, FPO AP 77499",Ergonomist,183071.96,Verified,Low,False,0,2023-05-25 17:09:33.698010,2026-05-22 17:09:33.698010
CUST_c337c3d7e70549cd9179c4d56ebed708,Joseph Gonzalez,bailey35@example.net,4937104176285,GB14WDAH01640403976211,1981-05-23,Prefer not to say,Business,2023-07-07,1070,United States of America,Moldova,South Christieview,"48219 Gene Lane, Port Susan, LA 08853","Secretary, company",165997.71,Verified,Medium,False,0,2023-07-07 17:09:33.698010,2026-05-29 17:09:33.698010
CUST_e4d5989bec43461aa1febd2c5f2ce6b4,Andrea Strong,qdennis@example.org,0995756811343,GB63CKHF93149392822359,2003-04-11,Male,Premium,2024-02-15,847,Iran,Ecuador,Patriciafort,"2471 Ashley Manor, Patriciaburgh, NV 88841",Private music teacher,98337.07,Verified,Low,False,0,2024-02-15 17:09:33.699055,2026-06-06 17:09:33.699055
CUST_92832ff49b47435a948c67e549e901ff,John Taylor,natalie36@example.com,0254064676517,GB14EPXP53291236556441,1963-03-01,Prefer not to say,Checking,2023-02-18,1209,Namibia,Congo,North Charlesstad,"240 Brandon Expressway, Lake William, WY 41048","Engineer, drilling",142415.28,Verified,Medium,False,0,2023-02-18 17:09:33.699055,2026-05-29 17:09:33.699055
CUST_756480918f4f4abf93787fc076d72d6d,Eric Reyes,andrewleon@example.net,6695804940664,GB03JNLC57179230028834,1984-10-13,Male,Savings,2024-09-21,628,Palestinian Territory,Brunei Darussalam,Lindamouth,"4298 Monica Brooks, Lake Tony, OR 90193",Graphic designer,165218.33,Failed,Low,False,0,2024-09-21 17:09:33.700055,2026-06-08 17:09:33.700055
CUST_50ba9c8b14b94fb2be23cd5e859c2bcb,Anthony Brown,ryan97@example.com,3649644221696,GB78VQTZ28697979348596,2005-10-29,Other,Premium,2023-09-20,995,Comoros,Timor-Leste,Thomasberg,"152 Johnson Spurs, Watkinsside, CA 41525","Programmer, systems",87119.3,Verified,Low,False,0,2023-09-20 17:09:33.700600,2026-05-20 17:09:33.700600
CUST_d4d80f00b9a0436682863372422588de,Whitney Johnson,kristopher75@example.org,4573798480020,GB88ZVHF87078961783225,1990-09-21,Female,Checking,2024-02-26,836,Azerbaijan,Netherlands Antilles,Port Michealstad,"22326 Christopher Knolls, Douglashaven, NC 27509",Diplomatic Services operational officer,163580.98,Failed,Low,False,0,2024-02-26 17:09:33.701104,2026-05-28 17:09:33.701104
CUST_01a4fbffcd094709a5748faba9acee0f,Lisa Bryan,tayloredward@example.com,9061845672785,GB89PGAE39484771467339,1994-11-09,Male,Premium,2021-12-14,1640,Saint Kitts and Nevis,Australia,North John,"327 Smith Unions, North Samuel, LA 84214",Purchasing manager,147981.08,Pending,Low,False,0,2021-12-14 17:09:33.702111,2026-05-29 17:09:33.702111
CUST_4db2f8dede8f4e2e844f63191f588b3e,Brady Schmidt,miranda76@example.net,1502186459821,GB66SJDL17638618908540,1988-05-12,Female,Business,2023-09-20,995,South Africa,Czech Republic,East Douglasstad,"9953 White Trafficway Suite 600, Ericksonport, PR 18851","Accountant, chartered",159638.0,Verified,Low,False,0,2023-09-20 17:09:33.702111,2026-05-29 17:09:33.702111
CUST_1989528aca4547e88544426590dc07db,Sarah Bradley,christineperry@example.org,1060113032232,GB30HLWJ33745365602674,2005-06-24,Male,Premium,2022-11-30,1289,Bolivia,Timor-Leste,North Melinda,"5962 Stephanie Forks, Thomasside, GU 34922",Engineering geologist,61083.16,Verified,Medium,False,0,2022-11-30 17:09:33.703115,2026-05-29 17:09:33.703115
CUST_bc32b09ee34a4ea494f976305d3a9e18,Noah Ball,ywolfe@example.com,9105150710816,GB05YLGW59851532092835,1961-08-11,Other,Checking,2026-04-22,50,Faroe Islands,Canada,Daniellemouth,"2800 Baker Pine, Martinezmouth, NV 86750","Programmer, multimedia",116181.4,Failed,Low,False,0,2026-04-22 17:09:33.703115,2026-05-31 17:09:33.703115
CUST_31e77dcf85604c12bd48c57b297abff6,Megan Adams,mwatts@example.org,3899968012669,GB45XTGB05476424944282,2002-08-17,Male,Premium,2023-03-29,1170,Mauritius,Bermuda,East Matthew,"6917 Meagan Estate, Huffmanville, IA 57353",Warden/ranger,135530.07,Failed,Low,False,0,2023-03-29 17:09:33.704115,2026-06-03 17:09:33.704115
CUST_313da939c52f46ef80a897da3dcc1769,Jessica Jackson,brendaperez@example.com,0124040341760,GB94VVTP13777938640470,1963-12-07,Prefer not to say,Business,2021-08-17,1759,Swaziland,Uzbekistan,North Donna,"USCGC Solis, FPO AP 39444","Research officer, political party",85845.19,Pending,Low,False,0,2021-08-17 17:09:33.704115,2026-05-12 17:09:33.704115
CUST_2b92f1d4600145f284f57ac35b076518,Jack Watkins,john12@example.org,9415354318705,GB11YBTR22162593224084,1988-08-21,Prefer not to say,Premium,2025-12-16,177,Andorra,Tuvalu,Phillipsborough,"62325 William Harbor Suite 029, East Jasonberg, NJ 55941",Advertising account planner,20767.6,Verified,Low,False,0,2025-12-16 17:09:33.704115,2026-05-21 17:09:33.704115
CUST_3a9c1ee0297d415c969573d7bc1fed63,Catherine Martinez,hatfieldsara@example.com,6438551299866,GB53WHDQ05830976904635,1947-01-05,Male,Business,2023-03-15,1184,Luxembourg,Lebanon,Lake Daniel,"377 Allen Keys Suite 095, Port James, GA 85038",Geographical information systems officer,153436.3,Pending,Low,False,0,2023-03-15 17:09:33.706171,2026-05-28 17:09:33.706171
CUST_de483b93eccf41b4a97034ba822db8d8,Mrs. Michelle Salas,hjohnston@example.com,3389025471278,GB71AZMM44856786892685,1994-02-12,Male,Checking,2023-07-19,1058,Germany,Bouvet Island (Bouvetoya),South Katie,"83606 Lauren Ways, Smithmouth, MA 40846",Marketing executive,51871.57,Failed,Medium,False,0,2023-07-19 17:09:33.706171,2026-06-08 17:09:33.706171
CUST_ce09b2da73bc46d99e767676c586145a,Ashley Nelson,hoodgregory@example.org,1450941382258,GB67CIWB10119050442816,1966-03-15,Prefer not to say,Savings,2024-12-03,555,Zimbabwe,Ghana,Lake Julieville,"355 Beth Tunnel Apt. 634, Michaelchester, MN 72813","Designer, interior/spatial",94754.67,Verified,Low,False,0,2024-12-03 17:09:33.707176,2026-05-23 17:09:33.707176
CUST_2d5974bc9c8c40abae03f06eb4987d74,Justin Vaughn PhD,michael72@example.org,5011600268496,GB02POPN19202976377555,1990-08-04,Male,Premium,2023-11-29,925,Slovakia (Slovak Republic),Kenya,Jenniferville,"6711 Martin Knolls, West Harold, PA 30267","Surveyor, land/geomatics",25225.49,Failed,Medium,False,0,2023-11-29 17:09:33.707176,2026-05-29 17:09:33.707176
CUST_32d9b2e77ad14f909d9334b5bcb8d92f,Stephen Santos,mwalsh@example.net,5937275131586,GB94EAPC38947785407945,1962-03-11,Female,Checking,2024-10-27,592,Nicaragua,Croatia,Christopherburgh,"USCGC Evans, FPO AA 91347","Education officer, community",125286.85,Verified,Low,False,0,2024-10-27 17:09:33.708222,2026-05-26 17:09:33.708222
CUST_cfc0b52c768b47309313eaad0f168bd3,James Ross,jennifersmith@example.com,4055037501605,GB03LPXB47871237287357,1972-09-09,Female,Premium,2026-01-22,140,Syrian Arab Republic,Trinidad and Tobago,Ryanberg,"99909 Campbell Common Suite 741, Foxfort, LA 90789",Health physicist,50509.51,Verified,Low,False,0,2026-01-22 17:09:33.708222,2026-06-04 17:09:33.708222
CUST_e9e7c64ccaf942f589a4f629c56bb0ea,Jennifer Norris,meghan60@example.org,4435835100670,GB38ZXOU60345300734152,1978-02-05,Prefer not to say,Checking,2025-11-28,195,Falkland Islands (Malvinas),Saudi Arabia,Lake Christopher,"30943 David Plaza, New Tinastad, WI 25259",Professor Emeritus,177244.35,Pending,Low,False,0,2025-11-28 17:09:33.708222,2026-05-16 17:09:33.708222
CUST_e11716b2caae4b3a8cf2ddae3b93903c,Wesley Hardy,johnsonevan@example.com,4586189420624,GB89RROQ20282536552205,1958-05-02,Prefer not to say,Savings,2023-12-20,904,Sudan,Mauritania,Meghanton,"1571 Clayton Turnpike, New Matthewport, MT 60421","Designer, blown glass/stained glass",204848.0,Verified,Low,False,0,2023-12-20 17:09:33.709727,2026-06-03 17:09:33.709727
CUST_983802e714b948cda22113d6637b64ec,Paige Ibarra,daniel50@example.com,1383514635476,GB90LRIR85476206934867,1959-11-12,Male,Savings,2023-01-20,1238,Korea,Andorra,North Jasmine,"4326 Le Corner, Mooreburgh, MN 48006",Communications engineer,192179.97,Pending,Medium,False,0,2023-01-20 17:09:33.709727,2026-05-26 17:09:33.709727
CUST_9bcd859e07bd4ab29c6a9632587c393d,Robert Romero,martinezhoward@example.net,9101026390019,GB38SAOX39488340390607,1990-02-10,Male,Business,2023-12-06,918,Lebanon,Syrian Arab Republic,New Sharonmouth,"34505 Elizabeth Extension Suite 469, Courtneyborough, RI 83234",Public affairs consultant,240242.21,Failed,Low,False,0,2023-12-06 17:09:33.710771,2026-05-19 17:09:33.710771
