beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_4ec3634bf62840ee9f9ca9ba919bc4a5,GB47ICIK04360303074597,Michael Rojas,"Rice, Johnson and Gonzales Bank",Cuba,Medium,0,False,2024-02-16 17:09:34.823489
BENE_60779ed54567456794c1f1e9b070e021,GB76DZLB52928505472609,Erik Davis,"Griffin, Fuller and Nichols Bank",Korea,Low,1,False,2026-01-24 17:09:34.823489
BENE_205238f027364ba684e46526c257fe6c,GB02BNWF61581123223644,Andrea Hutchinson,Spence-Adams Bank,Kenya,Medium,0,False,2024-02-24 17:09:34.823489
BENE_b919eaa630974665892e82c3afda08fc,GB02GADE35395249214951,Nichole Chavez,Meyer-Whitaker Bank,Cocos (Keeling) Islands,High,0,False,2025-11-05 17:09:34.824485
BENE_1e744821475e4323ae41698877b48841,GB51YLZZ06410886430496,Brandy Huynh,"Harmon, Thomas and Wade Bank",Timor-Leste,Low,0,False,2025-04-30 17:09:34.824485
BENE_e4787361529347738cc34a3e8e62dd00,GB47EABE25591946279444,Sydney Ramirez,Parsons-Moran Bank,Chile,Medium,0,False,2025-02-06 17:09:34.824485
BENE_515b190fb6bd420d86a7b0c3d3e124b9,GB52XISL96667433433897,Heather Lucas,Johnson-Wagner Bank,Grenada,Low,0,False,2024-07-15 17:09:34.824485
BENE_34b402d4992843dabb6d1f92c8fc37a6,GB32UEWC75266685859265,Brittney Ford,"Wallace, Martin and Davis Bank",Grenada,Low,0,False,2024-01-17 17:09:34.825487
BENE_9d4c457b8417428bb11f65c14c6257d4,GB11NAZE76641005852683,Melissa Morse,"Dean, Stewart and Vaughn Bank",Bermuda,Medium,0,False,2025-09-08 17:09:34.825487
BENE_39362ace07544d3b9ba484e7027b961c,GB34TQHP95337875624794,Brian Garcia,"Cook, Medina and Clark Bank",Nigeria,Medium,1,False,2025-07-29 17:09:34.826451
BENE_2d368f493dd24692987ce0d53bcb29e3,GB27OIVD90993637613338,Patrick Hernandez,Austin Ltd Bank,Bahrain,Medium,0,False,2025-06-30 17:09:34.826451
BENE_91a03f875982408fa7aa1dcca5e86652,GB29VOPQ51560087770920,Nancy Zavala,Elliott-Cruz Bank,Zambia,High,0,False,2024-08-08 17:09:34.826451
BENE_cf5b4a55d83a4ecf87ac0654954ba5bf,GB52DCEQ28285425328356,Eileen Parks,"Murray, Bennett and Buckley Bank",South Georgia and the South Sandwich Islands,High,1,False,2026-02-27 17:09:34.826451
BENE_b9de256b19f2436fa6df11d4add363e6,GB71WQBL42770459675160,Christian Garcia,Beltran Ltd Bank,Seychelles,Low,0,False,2025-03-20 17:09:34.826451
BENE_b606ed9433974597b5c200a5bb08f397,GB53FODX05002659492677,William Murphy,"Strickland, Martin and Chen Bank",Sao Tome and Principe,Medium,0,False,2025-09-24 17:09:34.826451
BENE_7adefe85b98348bca0429a5197a7870e,GB36STPM68345557935852,Sharon Warren,Perez LLC Bank,Jamaica,Low,0,False,2024-01-20 17:09:34.827965
BENE_2e7e936dc17640ac88de45b26890acc0,GB28TAGJ00744000672865,Emily Weiss,Henry-Smith Bank,Monaco,High,0,False,2024-06-12 17:09:34.828490
BENE_07c4cb7a349b4bb78754181ca05ad0a7,GB33DXZY90449405500103,Elijah Allen,"Schultz, Schwartz and Carlson Bank",Saint Barthelemy,High,1,False,2024-02-17 17:09:34.828490
BENE_2a1129f108fa4c34a2f85b3dcb757f00,GB05HCJD59810413447468,Tapia Inc,Mcpherson and Sons Bank,Bosnia and Herzegovina,Critical,4,True,2024-02-26 17:09:34.828490
BENE_475a0f17d3bf490990c9711d37e655d9,GB60NKIE78551334238531,Susan Peters,Noble Ltd Bank,Libyan Arab Jamahiriya,Low,0,False,2024-11-18 17:09:34.828490
BENE_9422b6056c1a4745b7cbc23c2e49e8e8,GB43FRXC81936358612668,Rodney Foster,Casey Group Bank,Mauritius,Medium,1,False,2024-01-17 17:09:34.828490
BENE_aa33642008974d83942109331da46598,GB87JBOC41014974891697,Desiree Carter,Brown-Acosta Bank,Cuba,Low,0,False,2024-01-07 17:09:34.828490
BENE_8618f46fd8d44c978774981bc04da76b,GB19AWTA86166933498843,Gregory Larson,"Ross, Mclaughlin and Webb Bank",Palestinian Territory,Low,0,False,2024-04-03 17:09:34.830011
BENE_cd1964f0fbf749938a9657d55de5b9e6,GB82VNIS39996978821439,David Savage,Carey and Sons Bank,Kuwait,High,0,False,2023-11-03 17:09:34.830011
BENE_e463431bdc4b4c0f9e9f2beac3fa649e,GB65LIJP20374974222289,Lisa Smith,Gilbert PLC Bank,United States Minor Outlying Islands,Low,1,False,2026-01-15 17:09:34.830011
BENE_e44c85eb81c4480b965cc6737f6e84bb,GB62FZUR39033466238729,Ryan Jackson,Johnson LLC Bank,Faroe Islands,High,0,False,2024-09-09 17:09:34.830011
BENE_705cc090a2c741ad9414bbbc719db336,GB62XOPW63133749569869,Nicholas Nichols,Thompson-Williams Bank,Cambodia,High,1,False,2024-01-24 17:09:34.830011
BENE_3f7c47578ab6412ab8e7e5d296d569ea,GB35EORU04292351443438,Jacob Walsh,Cochran Ltd Bank,Sweden,Low,0,False,2026-01-25 17:09:34.831017
BENE_ebe0009a021c46fca01089f469a5fd0e,GB07IQGN23097397854326,Karen Francis,"Jennings, Pugh and Taylor Bank",Timor-Leste,Low,0,False,2025-05-28 17:09:34.831017
BENE_ea8d0b3f7fac4f0e890a57a4814b87be,GB58CKAG35547818825625,Dawn Diaz,Williams-Morgan Bank,Belgium,Low,1,False,2024-10-16 17:09:34.831017
BENE_ce15f2e7fa234807ad0e2b91b1fad344,GB27QMYR12780755999716,Joshua Pierce,Smith and Sons Bank,El Salvador,High,1,False,2024-04-02 17:09:34.831017
BENE_417f73f7bec842d0bbfb663fff7122dc,GB66ATTK24894522667696,Erica Harris,Smith-Mendez Bank,Haiti,High,0,False,2026-01-02 17:09:34.832060
BENE_d14daa6ff8134937a2f6364de88b4b77,GB54EUNX87076201259581,Logan Wood,"Smith, Martinez and Warren Bank",Anguilla,Medium,0,False,2023-11-23 17:09:34.832060
BENE_d557fff2611b4a7fafaec4cdb0811ced,GB56NVJE12197609159531,Richard Young,Griffin LLC Bank,Peru,Medium,1,False,2025-10-18 17:09:34.832060
BENE_966a0bee9065438fbc6efdc39eef7766,GB77RYAG19921202953952,Mr. David Wood,"Herrera, Johnson and Turner Bank",Benin,High,0,False,2024-04-09 17:09:34.833055
BENE_7359dea441394fc283f6fe306b7d31cc,GB67KSYI67301056117852,Kristen Price,"Reyes, King and Walsh Bank",Somalia,Low,0,False,2024-12-01 17:09:34.833055
BENE_fb7fae77e6894221ab429147a85a2df8,GB48ZQQN36029806296721,Steven Garcia,Bradley PLC Bank,Malaysia,Medium,1,False,2024-10-31 17:09:34.833055
BENE_5ba561ac597c4ab094008fa4b11fe148,GB74OIPI84964311350117,Martha Thompson,"Mueller, Gaines and Hall Bank",Turkey,Low,0,False,2025-08-17 17:09:34.833055
BENE_a68b07358add4ca89291893e44518e61,GB91EOZJ78956931320362,Kevin Mosley DDS,Whitaker-Gonzalez Bank,Saint Kitts and Nevis,Low,0,False,2025-12-31 17:09:34.834058
BENE_c8549a25013e43afb5b5d3ed2759149b,GB20CZBE39729991880695,Mary Navarro,"Matthews, Harris and Garcia Bank",Slovakia (Slovak Republic),Low,1,False,2024-06-15 17:09:34.834058
BENE_dd000fede62f43a1acbbc75fd24554f8,GB69MJNP04183490066696,Anthony Hunter,"Sullivan, Martin and Burns Bank",Cocos (Keeling) Islands,Low,0,False,2025-07-25 17:09:34.834058
BENE_46217c2b84fb425c82dd5595a327186c,GB17NAEX23941479113267,James Bridges,Brown Inc Bank,Brunei Darussalam,High,0,False,2025-03-15 17:09:34.835055
BENE_ec80f0e9e36c4d239e3ef697dc46289d,GB52OIIY73831390160105,Susan Anderson,"Davis, Nunez and Romero Bank",North Macedonia,Medium,1,False,2025-07-18 17:09:34.835055
BENE_0d4677f6ad054517a9c94047cfb68f56,GB98PFUD30452214510301,Patrick Lucas,Kennedy Ltd Bank,North Macedonia,Low,1,False,2024-01-22 17:09:34.835055
BENE_c2692a8287db4820888ca50a790b10d0,GB24DZKZ32547001589816,Jennifer Vincent,Howell Inc Bank,Guam,Medium,0,False,2024-02-12 17:09:34.835055
BENE_b05b1976193248ea94812702179bc191,GB73EUEC94497632280102,Jennifer Lawrence,Nguyen Ltd Bank,Uruguay,Medium,0,False,2024-12-15 17:09:34.836022
BENE_e9b9dd5b575547f8827395b64824d545,GB27HMBO20673717783510,Bridget Vega,"Mathews, Wagner and Cooper Bank",Switzerland,Low,0,False,2025-05-29 17:09:34.836022
BENE_21523c01f13040b6b37264fd0babf2d3,GB62YZFR46751852567129,Kristin Ruiz,"Bennett, Howard and Berg Bank",Bolivia,High,0,False,2025-10-29 17:09:34.836022
BENE_79d9e64777614ea18d9567b59b5915a1,GB41APYP95753511265560,Nicole Brown,Williams Ltd Bank,Nauru,Low,1,False,2024-01-15 17:09:34.837017
BENE_d32b135c38914a259af34745b504a694,GB22JYTK74257821016834,Jeffrey Bishop,Mills Ltd Bank,Romania,Low,0,False,2024-02-25 17:09:34.837017
BENE_5aa6bb27212e4e5ea43e93ef43d4f1b6,GB45QOSY64401785781129,Sarah Michael,Anderson-Ramos Bank,Northern Mariana Islands,Low,1,False,2024-02-22 17:09:34.837017
BENE_ae6587f2a91e46288067bd384480c9a6,GB90KMUN49632895982780,Amy Patel,"Buck, Montgomery and Watson Bank",China,High,0,False,2025-08-17 17:09:34.837017
BENE_1761423b64c34ccbaef70420f79c604c,GB80TETY65215546193793,Katie Garcia,Rodriguez Ltd Bank,French Southern Territories,High,0,False,2025-07-24 17:09:34.838015
BENE_2a329f459b7d40d99654e23197ca1394,GB80XNWD44236599087772,Anthony Duncan,"Ayers, Hahn and Kelly Bank",Saint Vincent and the Grenadines,Low,0,False,2024-09-04 17:09:34.838015
BENE_dfb18e7f870b41e99c279f25fcc61ced,GB21PKCV68539682749505,Richard Cook,"Fowler, Howard and Powers Bank",Antigua and Barbuda,High,0,False,2024-01-02 17:09:34.838015
BENE_d9badd129c054d58b113bd20be6981c3,GB10NRNS10002962408736,Angel Jackson,Carpenter-Contreras Bank,Liberia,Low,1,False,2025-10-11 17:09:34.838015
BENE_14dde87a18494c208ffab79b4a778194,GB05IYEA42598949700810,Angela Henderson,Arnold Inc Bank,Bosnia and Herzegovina,Low,1,False,2024-04-12 17:09:34.839061
BENE_0930913099b3466f800f42c8b4a4e025,GB73XZQG66796622292971,Stephanie Morgan,"Edwards, Martin and Boyer Bank",Lao People's Democratic Republic,Medium,0,False,2025-11-19 17:09:34.839061
BENE_c654c4dfaaea4f709e03a8ed71f73123,GB88UOHP46912066944017,Scott Wolf,Cook-Hammond Bank,Greenland,Low,1,False,2023-11-10 17:09:34.839061
BENE_f86ccda9505742d186c7545abab924ea,GB08ADEI38960212988093,Catherine Hodge,Woods-Cooper Bank,Russian Federation,Low,0,False,2024-08-24 17:09:34.839061
BENE_1f199cb0ae0c4c569b969bd4df793f6c,GB04MDLK64222856308818,Cynthia Harvey,Dennis-Jones Bank,Suriname,Medium,0,False,2024-05-02 17:09:34.840105
BENE_c8f7f17ffedd4bd38c966326d9bee6e4,GB79PZPL09829226444277,Kristen Stout,Stephenson PLC Bank,Marshall Islands,Low,0,False,2024-02-02 17:09:34.840105
BENE_1931bc1949074c94be88ca36b1da2dbe,GB22JLTZ61009236727281,Sarah Fox,"Thomas, Terrell and Meyer Bank",Austria,Medium,0,False,2025-08-20 17:09:34.840649
BENE_eca0a7bd55964ac796b27c3e857782c7,GB38ULIX55436313959001,Richard Nelson,Potts and Sons Bank,China,Low,0,False,2024-05-25 17:09:34.841247
BENE_8bdcd02f612e40809562633d30429b73,GB23NENK12879376434981,Hannah Miller,"Huang, Elliott and Chung Bank",Nigeria,Low,0,False,2025-02-21 17:09:34.841763
BENE_d17a072f7ba04a1f89144d9ee8b0878a,GB34BSGD39095125286202,Mark Garcia,Thomas PLC Bank,Turkmenistan,Low,0,False,2025-02-28 17:09:34.841763
BENE_3cfa644b51d44fa2aeb9399b72c3496b,GB61DGVL31723957016440,Alejandro Fox,White-Klein Bank,Honduras,Low,0,False,2024-11-13 17:09:34.841763
BENE_3a6bde6752894e00bba70e1346d7435c,GB95VWNA25357781460308,Matthew Arellano,Joseph PLC Bank,Mayotte,Low,0,False,2024-01-23 17:09:34.842769
BENE_25d8bed8e0a54df1804912aacdfaeb1c,GB69FOGP74107631008541,Julie Hicks,Perry-Patel Bank,Switzerland,Low,1,False,2024-12-27 17:09:34.842769
BENE_c5545246b2074e14983084179aab8ff8,GB21JXVL94597529771501,Laura George,Weiss-Olson Bank,Mexico,High,0,False,2024-05-04 17:09:34.843769
BENE_42ed258460534e8c9b3738b04c137573,GB85QTHS51493998753723,Danielle Johnson,Cantrell Group Bank,Djibouti,Medium,0,False,2023-10-21 17:09:34.843769
BENE_664c59a4e47e4ce09898f486998fe063,GB07WBUI54277719081072,Jon Parker,Watkins LLC Bank,American Samoa,Medium,0,False,2024-02-17 17:09:34.843769
BENE_cef033abe48d4d7b8547f772fc4a998f,GB63XPGB55820669456739,Derrick Perez,"Harrison, Ferrell and Reyes Bank",Liechtenstein,Low,0,False,2025-02-20 17:09:34.844770
BENE_00a1f2db22d74103994445b1fbda24b9,GB40MJRP62477627045816,Carly Chaney,"Mcgee, Powers and Khan Bank",Congo,Low,1,False,2024-06-06 17:09:34.844770
BENE_9590fff94788459bae4efe5ee7826408,GB64KIWZ42602107122014,Joshua Peterson,Powers-Drake Bank,Falkland Islands (Malvinas),High,0,False,2026-02-01 17:09:34.844770
BENE_20639c8bbc0147d294dd74edf1bb9597,GB18WEOB69157127441716,James Rowe,Galloway-Evans Bank,Guadeloupe,Low,1,False,2025-08-13 17:09:34.845769
BENE_b3dba9536f8440e78a51286b9af7dd9d,GB89SWKL50952512130189,Sheila Koch,Newman-Hill Bank,Indonesia,High,0,False,2024-06-10 17:09:34.845769
BENE_73684d655e84405f88f5026c3f5d1507,GB56CHFU50096931597207,Bruce Boone,"Li, Hill and Lee Bank",Norway,Low,0,False,2024-05-22 17:09:34.845769
BENE_9b92fd1abde44254b550f734dfaa3ec0,GB44QQAP64252209497533,Christopher Garrett,"Gonzalez, Edwards and Shepherd Bank",Cape Verde,Low,0,False,2024-06-24 17:09:34.846768
BENE_185eb4c50c3a427d9f5813c9f0254e85,GB10XOPH70681157332116,Mary Washington,"Watson, Hicks and Zhang Bank",Ghana,High,0,False,2024-04-09 17:09:34.846768
BENE_4d6aae654f614786a5af82c6054d3349,GB06OJDI79572557159209,Shawn Waller,Gonzalez and Sons Bank,Marshall Islands,Medium,0,False,2025-07-03 17:09:34.846768
BENE_338eb10ff0a941fa867ff451da57aacb,GB88WFDH76388101135827,Thomas Davis,Dyer Group Bank,Tunisia,Medium,1,False,2025-03-15 17:09:34.846768
BENE_56b4754f486646e69ef2e7d795251403,GB41CVTS62137708526649,Kayla Garcia,Medina-Clark Bank,Libyan Arab Jamahiriya,Low,0,False,2025-10-24 17:09:34.846768
BENE_6d2d95f679d0468ca3e9ca7c0ddf4572,GB85HOCD04051483678670,Tammy Dodson,Bruce Group Bank,Timor-Leste,High,1,False,2024-12-14 17:09:34.848272
BENE_d8a369e75e3e4b7dbdd174d669af49f5,GB56YTCH24150490613957,Michael Riddle,"Underwood, Garcia and Bennett Bank",South Africa,High,0,False,2025-01-15 17:09:34.848272
BENE_a25ebbe1dc3f4ee992e9f970805c45d4,GB89SOAA19205685737933,Cassandra Smith,"Gonzales, Roberts and Archer Bank",Suriname,Low,0,False,2024-10-13 17:09:34.848272
BENE_f9a11765281e46ae8ac82bfcabcecf96,GB56VACQ23467769695778,April Rios,"Brooks, Mills and Colon Bank",Solomon Islands,Low,0,False,2023-11-06 17:09:34.848272
BENE_f0127a398a014bfeac100157c058ec2d,GB71UJLU89948595066208,Sean Sellers,"Hays, Williams and Johnson Bank",Japan,High,0,False,2025-10-09 17:09:34.848272
BENE_b0c7a5098d484f6a94fe75bb618886bc,GB83SWCV16568912898191,Christina Hall,Johnson-Goodman Bank,New Caledonia,Medium,0,False,2024-02-14 17:09:34.849778
BENE_fbb91a4bf3584067a26a3a886530e635,GB94HHXB25777743360971,Rogers Group,Ramos Inc Bank,Benin,Critical,3,True,2025-04-20 17:09:34.849778
BENE_8e85daefd9f54b80afc44b33134a0a92,GB95QWAI34758128113365,Charles Graves,"Garcia, Morrison and Barry Bank",Malta,High,1,False,2025-09-12 17:09:34.849778
BENE_98096cb3a62149c8818fc4f32add83c5,GB25QYPO01953171424830,Ashley Munoz,Guzman-Davis Bank,Ukraine,Medium,0,False,2024-08-01 17:09:34.849778
BENE_f857d3bfbcc345da8cb05f1feeb0182d,GB29SHBB95592749268427,Katie Simpson,"Ellis, Reyes and Petersen Bank",Puerto Rico,Low,1,False,2025-05-05 17:09:34.850785
BENE_ee808198da434e388a04d643d2cff9e2,GB94YBCK40795317828002,James Osborne,"Fleming, Bruce and Downs Bank",Liberia,High,0,False,2024-07-01 17:09:34.850785
BENE_90514894be534555be761c6130c73961,GB31WIBZ74052723532939,Erica Blake,"Davis, Singleton and Novak Bank",Greece,Medium,0,False,2026-02-24 17:09:34.850785
BENE_7bc3d69660104561964fe26efc5f93f2,GB72DXGS86164193829530,Ashley Thomas,Brown-Murray Bank,Timor-Leste,Medium,0,False,2023-12-18 17:09:34.851826
BENE_cab1d53c2c1742b5ae5c16b167063333,GB18LBRQ49559070268492,Adrian Beasley,Griffith-Stevenson Bank,Jersey,High,0,False,2024-12-13 17:09:34.851826
BENE_1cda67fcebdd4c00a8cabdf322877be7,GB46ZLAT02793118979809,David Liu,Valentine-Scott Bank,Mayotte,Medium,0,False,2025-12-17 17:09:34.851826
BENE_4b2d543c28024408be927a5dc1827e41,GB49OKTI88214088890324,Nicole Hughes,"Long, Potter and Woodard Bank",Nigeria,High,0,False,2026-01-30 17:09:34.851826
BENE_8d235cce93e0498e8b3b1da5fa193713,GB06PMYM80078574745069,David Watson,"Aguilar, Johnson and Case Bank",Sierra Leone,Low,0,False,2024-04-24 17:09:34.852833
BENE_7f39c26876a14a0187a9c028a659cefd,GB21ZQLS20557058121137,Samuel Ayers,Wallace-Evans Bank,Mali,High,0,False,2025-02-07 17:09:34.852833
BENE_106a0eb81b804a018702fa4025072ae4,GB32YCXI50116221260147,Cindy Potts,Stephens LLC Bank,Cuba,Low,0,False,2025-03-09 17:09:34.852833
BENE_35f36e5f0693410cbcbd1674147af58f,GB46CTLL94099598760738,Michael Wilson,Lyons Group Bank,Japan,High,0,False,2024-02-25 17:09:34.852833
BENE_5bc806b557284cddafc8d738b80b2052,GB12TQIM57836688216309,David Jones,"Thomas, Jackson and Kelly Bank",United States Virgin Islands,Low,0,False,2024-02-15 17:09:34.853828
BENE_9109bc718d134d93987b97af6777c451,GB40QMOT89116527543273,Randy Ramirez,Wright-Haynes Bank,Saint Lucia,High,0,False,2024-08-03 17:09:34.853828
BENE_6e2f8eaa39214c679d19e3fca04af556,GB26TPFF91315309943969,Peggy Rodriguez,Rodriguez and Sons Bank,Cape Verde,Low,1,False,2024-04-19 17:09:34.853828
BENE_63a08533aca34a8e9612a86d0eb6b93a,GB07LDQI39163808231123,Lindsay Brown,Barton Inc Bank,Czech Republic,Low,0,False,2026-01-28 17:09:34.853828
BENE_dfc16ac7b38f45daa3f1fb382eed471b,GB04CXNS87818455672896,Michael Davis,"Simpson, Lopez and Daniels Bank",Georgia,Medium,1,False,2025-01-22 17:09:34.853828
BENE_15673a1cdca34ec8b430b28fd4cb02ef,GB93SXWQ06762861122921,Patricia White,"Knight, Perry and Calhoun Bank",Korea,Low,1,False,2025-08-03 17:09:34.855371
BENE_5f6aa06ab46048f0896e5f5bcbe8aa89,GB39LYNQ80017576809627,Roberto Ward,Ford-Rogers Bank,Belgium,Low,1,False,2025-04-21 17:09:34.855371
BENE_5b8a8ab60937423f8b339d645bea734a,GB75EVTW19916980701385,Louis Estes,Williams-Stewart Bank,Sierra Leone,High,0,False,2024-04-22 17:09:34.855371
BENE_e9fe337633374e978c73da423bc242b3,GB82BSZL90230573165754,Jesse Roberts,Acevedo and Sons Bank,Netherlands Antilles,Medium,0,False,2024-05-27 17:09:34.855371
BENE_09f3517989d246048eff13184b0d824f,GB54IOLA88386249642130,Derek Johnson,Armstrong-Moore Bank,Dominican Republic,Low,1,False,2024-12-17 17:09:34.855371
BENE_e827ad673ea542599b47911d36236860,GB91SLQM87705659938095,Kimberly Rodriguez,West-Schroeder Bank,Kuwait,Low,0,False,2024-10-12 17:09:34.856417
BENE_582ec48c92944a14a9c6f672b571b8da,GB15SEEZ99526932280305,Daniel Key,Lee Ltd Bank,Isle of Man,High,0,False,2024-01-04 17:09:34.856417
BENE_8a920882b19343c081f3ef715d6616f8,GB27XYOL44165471154023,Amy Richardson,Richardson LLC Bank,Bangladesh,Medium,0,False,2026-02-17 17:09:34.856989
BENE_a45edaf3294d4c2289b44f6568d9c32c,GB61PDRA55229060374928,Patricia Mendoza,Elliott PLC Bank,Cameroon,High,0,False,2024-03-01 17:09:34.856989
BENE_b1ed1b32c931493d87bc4ef33a9702d8,GB28GOMH60483682140036,Patricia Nash,Daniel-Burton Bank,South Georgia and the South Sandwich Islands,High,0,False,2025-06-15 17:09:34.856989
BENE_339b4ff28ece48c6a75bf0e75cc19353,GB81PJFD93222114175462,Tanner Wiggins,Roberts Inc Bank,Antigua and Barbuda,Low,0,False,2024-08-28 17:09:34.856989
BENE_e7dcf0a6ffc942c9be4c937257c9a499,GB91VLCN27673545440972,Sherry Henry,"Smith, Caldwell and Collins Bank",Kenya,Low,0,False,2025-10-21 17:09:34.858003
BENE_40a41b6696ab46a19895d9cadf3d0c70,GB58ZYDU00764758834351,Oscar Wright,Sandoval-Bell Bank,Serbia,Low,0,False,2025-01-29 17:09:34.858003
BENE_bf45f108f23c4020b9c47dd84a5261ca,GB36TAJB64209000012247,Bryce Coleman,Reese-Harris Bank,Bermuda,Low,0,False,2024-12-05 17:09:34.858003
BENE_1a92674caeb44b2995f46a2957e77d05,GB91SAMQ08755731378562,William Perez,Barrera-Perez Bank,Barbados,Medium,1,False,2024-12-05 17:09:34.858003
BENE_3cafb82b0adf4c1b9e5bff19ca6e8477,GB59XRCJ23459130756290,Alexandra Murray,"Young, Sloan and Bishop Bank",Oman,Low,1,False,2025-05-27 17:09:34.859034
BENE_943630129b974762b863732023459d43,GB59TCKI69797582645342,Margaret Rice,Garner-Gentry Bank,Cayman Islands,Medium,0,False,2026-01-18 17:09:34.859034
BENE_efcb1603fc4047f8b5e6c0305fc59598,GB65YLKK21250908859373,Laura Neal,Singh LLC Bank,Congo,High,0,False,2024-06-08 17:09:34.859034
BENE_121956a7a04f4a07b42b39ce18cb81d9,GB59GCTA48991741982802,Linda Scott,Davis-Bennett Bank,Dominica,Low,1,False,2025-09-23 17:09:34.859034
BENE_7dbd5da82c6a43d0b1521cafca852f81,GB21NQJR84805499587531,Veronica Galloway,Williams-Conner Bank,Palau,Low,0,False,2025-07-01 17:09:34.860033
BENE_98f0aa6ae5464edc845880f63bf9c2c0,GB47GBVT68256110042624,Jeffrey Rojas,Delgado-Braun Bank,Thailand,High,0,False,2025-01-25 17:09:34.860033
BENE_b4dd426fc2fb40859b9d89d48beae7b0,GB56SEQI29549563500373,Ashley Burke,Peters-Combs Bank,Jersey,Low,0,False,2025-07-19 17:09:34.860577
BENE_821afa9664c542898ae4d093d946e222,GB63KNBR32298484661447,Michelle Anderson,Mcguire Group Bank,Greenland,Low,0,False,2025-06-19 17:09:34.860577
BENE_07620c3ce95d4c578b6e51a39b41988b,GB30UJQN52479045525774,Rhonda Howard,Webb PLC Bank,Andorra,Medium,0,False,2025-11-09 17:09:34.861121
BENE_ae3ddb2f50524659bf6a7a8693744fc8,GB04ADFL67103987787903,Erik Rios,"Smith, Armstrong and Johnson Bank",San Marino,Low,0,False,2025-01-29 17:09:34.861121
BENE_1c8422917e4e424fb8512f59527c8630,GB45LCWR62773406985331,Jeremy Wolfe,"Ayala, Frazier and Morris Bank",Armenia,Low,1,False,2025-12-28 17:09:34.861121
BENE_201c0c3bbb8f468e90e0e7479c05d443,GB53IZMO13310903778227,Judy Adkins,Park PLC Bank,Saint Vincent and the Grenadines,Critical,3,True,2025-03-30 17:09:34.861121
BENE_db5d8e68ec5047fda6eb05de1ba47c43,GB20GZNR02593234992019,Jeffrey Phillips,"Marquez, Bailey and Phelps Bank",United Kingdom,High,0,False,2025-02-06 17:09:34.862165
BENE_09143c84484f4ce9bf1765c8fc94472d,GB70HRUB30758294618143,Mark Gregory,Brown-Gutierrez Bank,Montenegro,Medium,0,False,2025-07-29 17:09:34.862165
BENE_f649f4544c4f436aa5d238bbb959848f,GB61YITI11929510937727,Jennifer Turner,Harris-Roberts Bank,Cape Verde,Medium,1,False,2025-05-25 17:09:34.862165
BENE_1bb9d378243740448b3e81f3302e9703,GB91ZHFH79994402181449,Paul Roberts,"Davis, Hunter and Middleton Bank",Estonia,Low,0,False,2024-12-22 17:09:34.863131
BENE_b684cae9ed944a08ad8ec076f18feb30,GB02CCZX01847961693514,Patrick Gonzalez,"Miller, Petersen and Nielsen Bank",Canada,Low,0,False,2023-11-23 17:09:34.863131
BENE_4235200c8b3445b88ee2be41e4697c25,GB73UCRZ96112048907990,Heather Bailey,Barton-Williams Bank,Samoa,Low,1,False,2024-03-18 17:09:34.863131
BENE_bea89c04b5184cc8987604f5750305d1,GB12ZEGE66749007384270,Sheri Patterson,Hall PLC Bank,Solomon Islands,Medium,1,False,2024-03-06 17:09:34.864131
BENE_4983128dcda2476897ba2f81c61c079b,GB33RMLG29586442295187,Justin Wolfe,Wong-Hendricks Bank,Vietnam,Low,0,False,2026-01-19 17:09:34.864131
BENE_b3a03fb556b04286b8c1800600ed2d51,GB79YMBJ82965284713331,William Perez,"Bennett, Mcdaniel and Brooks Bank",Svalbard & Jan Mayen Islands,Medium,0,False,2025-04-16 17:09:34.864131
BENE_f0fe7407d8624fe89182e6a882aa2fed,GB88WZVG06738097453231,Diane Obrien,"Collins, Gray and Middleton Bank",New Caledonia,Low,0,False,2025-07-25 17:09:34.865126
BENE_b153185589f742edb8246d90bff0957d,GB67AQQD83216993729819,Shelley Fuller,Ramirez-Wilson Bank,Palau,High,1,False,2026-03-02 17:09:34.865126
BENE_69c4625953ed45bdbfe4bd743da5544a,GB60SXZL04353208762063,Susan Bush,Burton Group Bank,Myanmar,Low,0,False,2025-04-14 17:09:34.865126
BENE_e29db60cbaa3430d8e7a401909449eed,GB65YVEJ70772357055471,Stephanie Anderson,"Campbell, Nash and Tanner Bank",Belize,Low,0,False,2024-07-11 17:09:34.865126
BENE_6e33f5a8208a436cb617beab2372d954,GB91QBVI32447870794896,Robin Watkins,Escobar Group Bank,Lebanon,High,0,False,2023-12-16 17:09:34.866129
BENE_92e5ffcd72914f28b745c873e10d7b43,GB54GXYX33448064468838,Dr. Christopher Silva,"Powell, Mcdowell and Myers Bank",Micronesia,Low,0,False,2025-12-23 17:09:34.866129
BENE_e2028fe3fc9c45b7ad6f6a5062ff52fa,GB71POFF28364520323183,Barry King,Wyatt and Sons Bank,Mauritius,Medium,0,False,2023-10-09 17:09:34.866129
BENE_61dab61958f24b84b3188205a1aecd6c,GB81JXLU69174220556113,James Middleton,Schultz-Brewer Bank,Peru,Low,0,False,2024-08-08 17:09:34.866129
BENE_a241687fd4a647b1ad037de8a70c613f,GB66THCO26238229147568,Crystal Craig,Harris-Taylor Bank,Samoa,Low,0,False,2024-06-19 17:09:34.867127
